Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
498de3417e2b99af61dcc713fde2137c370ee4505115fe030511a972422706e9,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.090810,51.438998,On or near GLAZEBROOK CLOSE,E01003951,Southwark 033E,Investigation complete; no suspect identified
fb4bf1aa791130a5eaf87220927a218eaff12bd9cd26cb513b2983cbe4845404,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.072156,51.449062,On or near ETHEROW STREET,E01003958,Southwark 032D,Investigation complete; no suspect identified
c2a528e166ee05477a69dc1558cdbec0465d9784d3b0bce6c306cb441b00925b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.077287,51.502634,On or near TOWER BRIDGE ROAD,E01004027,Southwark 003E,Local resolution
51f95cb25cc8b78310a1a7c6b3300753a8c495dea594ac8da4ab5548affb4f10,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.057728,51.469920,On or near HATHORNE CLOSE,E01004006,Southwark 023E,Local resolution
b71ee86e33b43c3fd78dd3037b66ca84354ca9d9d12547e6e279d5af43f5e84d,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.069417,51.497595,On or near MARINE STREET,E01004022,Southwark 004C,Investigation complete; no suspect identified
31a3e80a481af2949a2d819d1bab5242080c3f55c88850c4145975cdb8561f45,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.049637,51.497555,On or near SURREY QUAYS ROAD,E01004031,Southwark 007B,Local resolution
5a68dfd00e4b90929f8fd434e0fd6ea49a6c20c90ead7bdd287012e3b711f4f4,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.098082,51.483522,On or near HARDING CLOSE,E01003991,Southwark 017C,Local resolution
1b3f8305cb6b5884a12a1b33424c55e80b21932ed8cfe584bbc87203feb51d66,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.044493,51.500275,On or near HARDY CLOSE,E01004032,Southwark 001B,Local resolution
c40bb248519d89a6931feccfe7a9f76d0300cc8ae68c25e4f7141ecfba0403fc,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.044971,51.491785,On or near ROTHERHITHE NEW ROAD,E01004036,Southwark 007E,Local resolution
aa3dcca693e34603e8210c3bacb32b319fad67ab8771f24d323b3191198d0b88,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.044493,51.500275,On or near HARDY CLOSE,E01004032,Southwark 001B,Local resolution
eb62da3318b45d928643c236d660388288dfdca91913cb5640388605c4df3db5,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.012960,51.428541,On or near BROMLEY ROAD,E01003348,Lewisham 030B,Local resolution
94dfab61436eac815b04806729e6ae51eb7a544be2ec005ec23f7a106c73800e,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.034879,51.443389,On or near RAVENSBOURNE ROAD,E01003230,Lewisham 019E,Local resolution
fc4569c8d227c04c38aa67c1d77bf2e6f3b59dda2cea077f359d3a8c57973c6e,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.031711,51.452158,On or near GLYNDE STREET,E01003225,Lewisham 015A,Suspect charged
d88c6f223f312a62fcd6152ba92ad1be07484f1487784f6f34273fdaedec664e,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009840,51.463245,On or near Police Station,E01003199,Lewisham 007A,Suspect charged
5381f23ec26e4010a6538a7c0c35d0b76954c2409fd6132c7910d72efe8c71f6,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.029616,51.478732,On or near ADOLPHUS STREET,E01003304,Lewisham 039D,Investigation complete; no suspect identified
cf4ae4b31f8f2ca0976e7dae63f9cbbcf407b6b4d05d549ef53d5e3f7028a143,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.020317,51.427415,On or near FARMSTEAD ROAD,E01003189,Lewisham 034A,Local resolution
1b563ac760b02acac331a2fff479a4dfadb87175fc29535771612d6ee4fa257d,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.037164,51.457555,On or near DALRYMPLE ROAD,E01003231,Lewisham 015B,Investigation complete; no suspect identified
9486749fdaefb3e3326534cd134ca810a8d29a2804191792785f725feffa1f8b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.003276,51.383044,On or near THE AVENUE,E01000834,Bromley 027E,Local resolution
43bed2a6331c0d9c92ee631e69bfc8c539c5c858b2e9d90e42d1691c384733e6,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.059169,51.384040,On or near BIRCH ROW,E01000663,Bromley 026C,Suspect charged
7049800783f77292f8aea99a3c3dff79e95f3423ca9abeb190374b03d5234971,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.059265,51.408229,On or near ELMERS END ROAD,E01000699,Bromley 015A,Offender given penalty notice
8036266eee1694764df2ad6efd50becc3e20f7bee54f21887088cb2082ebfc3a,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.039633,51.422443,On or near KENT HOUSE LANE,E01000804,Bromley 004D,Investigation complete; no suspect identified
35a0ba6e63fd090c4e522a16a69ddc23ee9fec5fb2dedded4e87e4b2551edb24,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.063940,51.415312,On or near TRENHOLME TERRACE,E01000742,Bromley 005C,Investigation complete; no suspect identified
f849e0feb6087f6abcac2863220cf27e63e355c113b4a9c129fc7fdae44ffcb0,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.006084,51.426230,On or near Petrol Station,E01003353,Lewisham 030E,Local resolution
84e74791fd326b489ce27b3c8099746b3a985af4fd8da6b8806e6023f97817df,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.061959,51.477688,On or near LLANOVER ROAD,E01001702,Greenwich 015D,Suspect charged
84e74791fd326b489ce27b3c8099746b3a985af4fd8da6b8806e6023f97817df,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.061959,51.477688,On or near LLANOVER ROAD,E01001702,Greenwich 015D,Suspect charged
9d426bf96902b6405418d24c2ebaa06ac34393ba2ee0ca3ae04370a9dc9f8656,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.061959,51.477688,On or near LLANOVER ROAD,E01001702,Greenwich 015D,Suspect charged
bcf71a94e679abe902260c58015365767faaa8035c93bc181fa5f2213ff5b948,2019-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given penalty notice
bcf71a94e679abe902260c58015365767faaa8035c93bc181fa5f2213ff5b948,2019-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
bcf71a94e679abe902260c58015365767faaa8035c93bc181fa5f2213ff5b948,2019-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
408f18d50fb1248ac97d4f585576466000da62a2bf5356a66108530f2fc8cf62,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.122238,51.382421,On or near NEWMAN ROAD,E01001006,Croydon 016A,Offender given a drugs possession warning
108c75dc85c685a03bcd87ae8244af1b8b5815455bf49b645aee9e675acf8861,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.038072,51.353407,On or near Petrol Station,E01001064,Croydon 026C,Investigation complete; no suspect identified
d76fcb874c87280abfcc93d2a8e85711d7cfcde78948556d448eafa2f78ebc5c,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.127825,51.383553,On or near FRANKLIN WAY,E01001006,Croydon 016A,Investigation complete; no suspect identified
0a607ebc0ad47619d49c3c689e9f4fb90a23871ee7f288fca783a035249b33d0,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.103225,51.408130,On or near GREEN LANE GARDENS,E01001160,Croydon 002D,Investigation complete; no suspect identified
4a20fa61303ea4e301a95cb3df5eb94bd9cd8c9e353e57daea757f5912c4d1e5,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.099688,51.399116,On or near Supermarket,E01001155,Croydon 010E,Investigation complete; no suspect identified
5714b3ebd4ab2d6b348fa6386226ffad29cf5cf27c6cd89b5c060432cd013d23,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.098769,51.366494,On or near SPICES YARD,E01001043,Croydon 027B,Investigation complete; no suspect identified
7af2241f1b62d181ff9a716b6b09c0080d65297838c77db993fb59a8267133cd,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.150886,51.318749,On or near CHIPSTEAD VALLEY ROAD,E01001025,Croydon 043C,Investigation complete; no suspect identified
99d18d6d00d0abb6a92797ff3e9f8041f2414998082f72820d2c02cf2074ff24,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.085060,51.367610,On or near REYNOLDS WAY,E01001044,Croydon 023A,Investigation complete; no suspect identified
89796fa724c1b6fbb2e86c22939349015cdf0cc07015e7f7d6cf00570d6ef11a,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.099510,51.377747,On or near WELLESLEY ROAD,E01001048,Croydon 020C,Investigation complete; no suspect identified
fec8b9f2a7891498e263f02f865a5d96e908dd0886dc74c73984ac69f7be9c72,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.082217,51.419137,On or near OVETT CLOSE,E01001164,Croydon 001E,Investigation complete; no suspect identified
b39cbbebce20bac665b20974183960332a88bc1e38474c60912729916ba1db24,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.088115,51.381185,On or near Conference/Exhibition Centre,E01000976,Croydon 022B,Investigation complete; no suspect identified
59b93efb8945d12b89cac6aeeaed2ed15a36ab0c857043d129ec2f73336f68f9,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.100341,51.320863,On or near ST WINIFREDS,E01001068,Croydon 042A,Investigation complete; no suspect identified
13384ecc9645f64dacfe25c8ed5272934ed643ecf081d743ff1555d53d5037c1,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.097776,51.356478,On or near BRIGHTON ROAD,E01001040,Croydon 029E,Investigation complete; no suspect identified
0d84da9f63ebfdb4bde3a4e6767ec7673132530eff0846807c4df1ec15551823,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.104767,51.321762,On or near THE TOWERS,E01001070,Croydon 040B,Investigation complete; no suspect identified
5ab775a0727e0d186e0d40263f303198fa2d9f1ec20a33834d198083a8c11915,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.060373,51.399362,On or near HARRINGTON ROAD,E01000704,Bromley 015C,Investigation complete; no suspect identified
8755d4e5623e99897ad12c97c45644aeeff9c772a94bf9b1e7f9e14aaae71410,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.089622,51.407801,On or near BEAUCHAMP ROAD,E01001158,Croydon 005E,Investigation complete; no suspect identified
8be102f90f612dea67127c6243f0462e7f920a21f0d6da5b21d874a5bd5eaba2,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.095411,51.354290,On or near MAGDALA ROAD,E01001040,Croydon 029E,Investigation complete; no suspect identified
f77bf0f308c124e2e8ddd7ec614e977fa7a8f337da33dacd6cdb30d4428801fb,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.075006,51.400089,On or near CUMBERLOW AVENUE,E01001142,Croydon 007D,Investigation complete; no suspect identified
2df39b7ef69c95691dabae3900126c281a6ad6ad2966748268bfcad251e1ecc9,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.112294,51.385885,On or near MIDHURST AVENUE,E01001009,Croydon 019C,Offender given penalty notice
3ce36e91cefdda50876923ec090dea8ae2194549c8e938293ce5f47c3fb68428,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.116293,51.338531,On or near KIMBERLEY PLACE,E01001097,Croydon 037E,Investigation complete; no suspect identified
4c4131a7c6b06bdc4595f6d094d0d53bdfe02b719fdf0766fce4831449528fc2,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.085857,51.401202,On or near ST MARY'S ROAD,E01001150,Croydon 006C,Investigation complete; no suspect identified
19a7322cc4433171101d732a991c467f3d7953096c9866aec6cb7bd64b850eae,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.084730,51.377254,On or near ADDISCOMBE COURT ROAD,E01000979,Croydon 022E,Local resolution
b808f820895900fdf0fb2564d8cf46ee86b0a48f416f8edacdd4f3c5b604593a,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.068157,51.397513,On or near CRESSWELL ROAD,E01001192,Croydon 008E,Investigation complete; no suspect identified
adb9fa9466e6d01d6eeac0292bc7b1bcea76e051855e6bb98b0ab29a0cf5582f,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.123959,51.324841,On or near HARTLEY OLD ROAD,E01001067,Croydon 041D,Investigation complete; no suspect identified
0a36a1ee5839ed250ffd6a43b743aae93fa1be5fb6afa23d52b28ec48a1a17e9,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.113063,51.371041,On or near BENSON ROAD,E01001165,Croydon 024C,Investigation complete; no suspect identified
4f09d1cb290c85794afe20158a655cd02b49e3ac0dac6a92b0c18bc8472bcb28,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.117950,51.401803,On or near Supermarket,E01000995,Croydon 009B,Investigation complete; no suspect identified
aa2b799466814f4580499d60cbf63bb5dc30900e7b7a7dbf31f0a98afb4d7cda,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.099473,51.371703,On or near MINT WALK,E01001043,Croydon 027B,Suspect charged
2a3c9e9b957992996fff6a8b709045ef3ed891aaf451ee0442e574fc21d5b77b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.099473,51.371703,On or near MINT WALK,E01001043,Croydon 027B,Suspect charged
89fac7daca1a691a566e16fab842e4bcfe92de10fe424b43e8e03b61b9628a6c,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.111040,51.359462,On or near HOULDER CRESCENT,E01001169,Croydon 028B,Suspect charged
313384e4336ffaf81ef14fe677736662934cd2a49a0b697157124ae9ad850cae,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.103456,51.385167,On or near HARTLEY ROAD,E01001117,Croydon 015C,Suspect charged
06a0a611a71b4d91ac380ab12f239d3b8ddea7a35ae5c3c9789846d252fe833e,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.101143,51.372665,On or near SURREY STREET,E01001042,Croydon 024B,Suspect charged
71e6c14db668b8d6c2a66e83e46c66a13f2e1cc4a1b0915a22a2abec1cc9f426,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.101143,51.372665,On or near SURREY STREET,E01001042,Croydon 024B,Offender given a caution
75b8ccc672d76d6669905b538da79b1d44c1e376123cfa435842098af4684e53,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.122746,51.414245,On or near GRANVILLE GARDENS,E01001085,Croydon 004A,Local resolution
46c653ac213a8eb12d45ffadb6d010a144db506428547c2c0040b2a08f40c947,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.104674,51.402300,On or near SANDFIELD GARDENS,E01001151,Croydon 005C,Local resolution
fbddfc62549a86e98688b1c163337ed955dfbe5766d917cca1fc5ad7df75f579,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.117392,51.375131,On or near Petrol Station,E01001014,Croydon 024A,Local resolution
ae4dad3c38dff2bd88a391c213859044128db2f0f173b7f45b32d0ba621b3665,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.015771,51.348328,On or near KING HENRY'S DRIVE,E01001053,Croydon 032A,Offender given a caution
0ec8da9fe291b0ffacf21194a94153e848f5cf7902c0ea303a563a5a1485c8f5,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.111380,51.427383,On or near THE DRIVE,E01000459,Bexley 027F,Local resolution
c33af85d4bb9f16c901a03cc2598b949da4a1422582bfda2de81861308d73dff,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.127731,51.352050,On or near MOTH CLOSE,E01004083,Sutton 019A,Offender given a drugs possession warning
dda43f389c8bad77d77e7e85f47b5f095bedc148c78ef203d2504a1e4f888420,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.010396,51.525906,On or near IMPERIAL STREET,E01004238,Tower Hamlets 008D,Local resolution
8fa137a9d73b67e67e354f6495fb9d36048cdfe3e43628f86c834421fa9d7a26,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.050360,51.524842,On or near IBBOTT STREET,E01032787,Tower Hamlets 011F,Suspect charged
9eb2c15c0dc282e793938bbd54b6cd083eb0bec09a500085719aad9ceb624c8c,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.010396,51.525906,On or near IMPERIAL STREET,E01004238,Tower Hamlets 008D,Local resolution
0a18ab248042cb4020630e848d9a5b90f85f3879ebf673ada04bf6cf97a7645b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.040364,51.512221,On or near RATCLIFFE LANE,E01032769,Tower Hamlets 025F,Offender given a drugs possession warning
fe812b23acd548f8a14689ade4a52f00461db411fadf1eba69917db545bcd68b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.076021,51.526201,On or near CALVERT AVENUE,E01004315,Tower Hamlets 006C,Offender given penalty notice
b4938238524111c9710da93c4d12a9d15c5b323319e95c90f3c60de69edad1de,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.006248,51.488840,On or near GLENAFFRIC AVENUE,E01004218,Tower Hamlets 030D,Local resolution
df83dba33b68c53cd04b37bb18f1aa31451e437c1c9f383a29983f4510e36088,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.004967,51.508962,On or near QUIXLEY STREET,E01032777,Tower Hamlets 028F,Offender given penalty notice
52f10d21bc4821931cef2553083b3d1a920068f5988c53ae7a841ff5251aba2a,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.039595,51.583509,On or near M11,E01003794,Redbridge 018B,Local resolution
c5a23192ced8b538ec7a877d25a457288a46c2b1cbec134cc6108cf9ea8797c0,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.068297,51.576973,On or near Nightclub,E01003653,Redbridge 015D,Suspect charged
316c17aea310eaa2562d54b7a05f6c723f118a13b5a31c2f3a9624cda7568c41,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.051533,51.558826,On or near COTESBACH ROAD,E01001792,Hackney 011A,Suspect charged
13501e2605caaff2a7bf5b74e590de18d84ee632923ed8067d382d1d87615f8b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.055825,51.553241,On or near SLADEN PLACE,E01033703,Hackney 010F,Local resolution
9ea1470c5fa65456b074b2155d4903674e6e3c898108cc001df5316a3cc05d44,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.062736,51.522304,On or near SURMA CLOSE,E01004211,Tower Hamlets 013D,Local resolution
2deaf91d3535a37d6db661182d02b6bd952c80acd5f05799f8a332567d194bba,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.009569,51.567778,On or near BURGHLEY ROAD,E01004438,Waltham Forest 024C,Local resolution
dfb8f3a391c57538662d0aefbf8794919eabfdd94e5c2fdce7cef700dc09339f,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.020681,51.572959,On or near ONRA ROAD,E01004421,Waltham Forest 018B,Local resolution
28ec89287e2131e1f0ca5adad020de4368d7b73c0e85758e2e0bd97a8f3efbfd,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.019803,51.584194,On or near TOWER MEWS,E01004397,Waltham Forest 017C,Local resolution
809c2644e74dcbb40eb1332658c83c6c94e8d9c5ee8c6540f9f223280ea5bf6c,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.007839,51.567301,On or near KING EDWARD ROAD,E01004370,Waltham Forest 023B,Local resolution
75cab964c52b26dad7dd46b8bf605b43ba3515786ae77fc772797bd53fd70594,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.030964,51.613167,On or near CORK TREE WAY,E01004453,Waltham Forest 006B,Local resolution
6a81f0b10c70182a535feb2c5748d33053f647623501fed6d4606f083f015a57,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.018535,51.591429,On or near BROMLEY ROAD,E01004460,Waltham Forest 011D,Local resolution
675c2cfff9c788654825f51ce15ccde28525275f2db8ddb573d3f99195b4a8a7,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.038497,51.581486,On or near HAROLDSTONE ROAD,E01004391,Waltham Forest 014A,Local resolution
fd70f297e2cfee79f7536fdbf59935c7dc8993a4ac8ccf809f46de24eff6e434,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.038497,51.581486,On or near HAROLDSTONE ROAD,E01004391,Waltham Forest 014A,Offender given penalty notice
2f71f0e3d310a39d714e858b0ccfa3f2eca5ff00b9d18599f74c3aa8e6a5b167,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.155876,51.553823,On or near PEMBROKE GARDENS,E01000062,Barking and Dagenham 006D,Investigation complete; no suspect identified
c4affc0ee15bdd67b708f288586db54029ab9dbbfd26424beb045a1735fe7655,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.153736,51.538754,On or near MOSS ROAD,E01000105,Barking and Dagenham 014C,Suspect charged
ed82c9175315e35aefbae57536b51b31ca96979118ef7e1674367affa9ea1f82,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.080758,51.538848,On or near STATION PARADE,E01000010,Barking and Dagenham 015C,Offender given a caution
49f484e4aa89b4c111ee2ecc58e6d0a4ecf535596e3675bb64365368eaf90bdc,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.088862,51.538218,On or near GREENSLADE ROAD,E01000006,Barking and Dagenham 016A,Offender given penalty notice
075d60ac3986a68457a6bf5d9a86b1bdbd177ad3a602038ef944833ad5364e5e,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.114750,51.627860,On or near BROAD WALK,E01001531,Enfield 028B,Suspect charged
14cc1891d36c8a1ebfe65d6e117ab2bf70ee0ca4f3b41fa554d7b66b5b2c87b4,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.074379,51.667482,On or near PORTLAND DRIVE,E01001407,Enfield 005A,Investigation complete; no suspect identified
f522aca7c2c98c74b8578f8437bf87b6214c627c11c7b5db3a12e6f45375a2b7,2019-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
6004b19f97b2ed811adc8e3d55574aeca71e4f9966ce3186b5f65862e2d14a53,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.015681,51.519670,On or near NEWHAVEN LANE,E01003502,Newham 030C,Suspect charged
c23f35d4d3e959996e21e1529d3b11d949fd980716aa366075efbdb69e66ec84,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.066031,51.546105,On or near MILLAIS AVENUE,E01003580,Newham 005D,Suspect charged
c23f35d4d3e959996e21e1529d3b11d949fd980716aa366075efbdb69e66ec84,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.066031,51.546105,On or near MILLAIS AVENUE,E01003580,Newham 005D,Suspect charged
2947c6505e9f188e83a19f31339b7517c72e69cad60f4c69141feb6b553cf8fa,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.031363,51.514777,On or near JERSEY ROAD,E01003516,Newham 032C,Suspect charged
817e7d55c81ae0e0a80b4bc84d71b181d7fd0b4f989f7e78f7c0d339fb0a4a69,2019-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
b4c04b8a01ec7071c9e97608f629af69d492751d83762e7728819b8432cfe4a2,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.013332,51.534310,On or near PUDDING MILL LANE,E01033579,Newham 013F,Suspect charged
b4c04b8a01ec7071c9e97608f629af69d492751d83762e7728819b8432cfe4a2,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.013332,51.534310,On or near PUDDING MILL LANE,E01033579,Newham 013F,Suspect charged
2786cdbb086a7805778ea86f668f719e4687509a0ea1df1a80ee607f6f3c957d,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.048743,51.528872,On or near CHELTENHAM GARDENS,E01003527,Newham 024B,Suspect charged
4f07711c49b372bdc0303a994915f5b92f14dab5dd77a8d12f928b8daca7fa9a,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.000072,51.546684,On or near ALMA STREET,E01003617,Newham 012B,Suspect charged
2ddcb176f88a13cbeeda6d4b4668a67aab5a36c9430ba8801097f8d94ac6a09c,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.036292,51.537713,On or near WATERLOO ROAD,E01003566,Newham 014D,Offender given penalty notice
fe64f0da59d2cec95698f4a4bc554cc6b805316a6b8dd20b140ea8098669c068,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.052054,51.538688,On or near Supermarket,E01003520,Newham 018A,Offender given penalty notice
5c9f0a675308e79655ae3c2aad7158e36fcdb740864b7378bfc554373c6fead5,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.217214,51.596825,On or near GASCOYNE CLOSE,E01002310,Havering 006B,Suspect charged
bde5f8631cc9f2fe152730d12fec3639d6582a2c2c4174ecf9dd9330c7b63b36,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.201594,51.493033,On or near Supermarket,E01002814,Kensington and Chelsea 015A,Local resolution
18a801830da171bccd1f034554ace7383f51714b32a8c526a89f4c6227debca1,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.216997,51.512530,On or near WHITCHURCH ROAD,E01002880,Kensington and Chelsea 005D,Investigation complete; no suspect identified
fee2f2af485f4dd7803a3947acf536f984b5b80bcc91f090c652b5840a6c0ff1,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.181060,51.493184,On or near STANHOPE MEWS SOUTH,E01002835,Kensington and Chelsea 016C,Local resolution
3a371a02c835d3488330d048ff3b7c8f3d9e0d54ddfb2ad5d99b116c43518266,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.171488,51.493727,On or near PELHAM STREET,E01002823,Kensington and Chelsea 014B,Local resolution
c4e9c38eb5fb9e6045271f2e9723c22d3610777c3c8484e9d7fcdd3ae93f208d,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.211736,51.521748,On or near FARADAY ROAD,E01002853,Kensington and Chelsea 001B,Offender given a caution
32c746ae45b223bb9300ffe5d2efedc1e50f9f6eda158c952143301daea916b6,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.226810,51.492886,On or near Theatre/Concert Hall,E01001899,Hammersmith and Fulham 013D,Investigation complete; no suspect identified
3ef0dfc94a9f26f03cd7a0ae95f85c41a798648a38c70e6d5a99446fe62ce545,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.185857,51.474680,On or near IMPERIAL ROAD,E01001939,Hammersmith and Fulham 023C,Local resolution
fa4ee97432172c2d54508dd99cd35c0822daf7d50457841a64a930d8dc379053,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.227837,51.495752,On or near OVERSTONE ROAD,E01001898,Hammersmith and Fulham 013C,Investigation complete; no suspect identified
eba615de926f0ef56077b0b4d6d7b700d18f83a77101ce785e02bebe2a322e0f,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.229913,51.492349,On or near Supermarket,E01001894,Hammersmith and Fulham 013B,Suspect charged
25f6c9ff02ce92f78197330caa75b539dc654727809ba3da3a4f9f7925da79cf,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.133404,51.489710,On or near RAMPAYNE STREET,E01004737,Westminster 024C,Offender given a caution
0d70e02614eb0f2ea09b554333ac4666e4295fa4b1d4bd39067f55ce1d0f7d9f,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.135098,51.513145,On or near HOPKINS STREET,E01033596,Westminster 013F,Suspect charged
a1757f01ea23a37f79c45868a44847c8e65fe6d1a19b3610bd4fc8de0716caf0,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.131852,51.511816,On or near DANSEY PLACE,E01004734,Westminster 018A,Suspect charged
477312ca2ffe19a9cf05fb041f9433788962bc682247ce8ba9deedab62c29a6c,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.138267,51.516028,On or near Nightclub,E01004765,Westminster 013D,Local resolution
